,unit_key,อำเภอ,ตำบล,หน่วย,รายการ,คะแนน
784,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_23,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,12,ไม่เห็นชอบ,60
785,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_23,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,12,ไม่แสดงความคิดเห็น,15
786,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_25,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,13,เห็นชอบ,143
787,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_25,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,13,ไม่เห็นชอบ,86
788,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_25,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,13,ไม่แสดงความคิดเห็น,30
789,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_27,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,14,เห็นชอบ,184
790,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_27,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,14,ไม่เห็นชอบ,107
791,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_27,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,14,ไม่แสดงความคิดเห็น,27
792,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_29,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,15,เห็นชอบ,53
793,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_29,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,15,ไม่เห็นชอบ,31
794,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_29,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,15,ไม่แสดงความคิดเห็น,7
795,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_31,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,16,เห็นชอบ,313
796,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_31,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,16,ไม่เห็นชอบ,71
797,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_31,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,16,ไม่แสดงความคิดเห็น,19
798,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_33,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,17,เห็นชอบ,72
799,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_33,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,17,ไม่เห็นชอบ,61
800,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_33,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,17,ไม่แสดงความคิดเห็น,16
801,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_35,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,18,เห็นชอบ,142
802,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_35,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,18,ไม่เห็นชอบ,106
803,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_35,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,18,ไม่แสดงความคิดเห็น,37
804,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_37,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,19,เห็นชอบ,79
805,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_37,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,19,ไม่เห็นชอบ,27
806,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_37,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,19,ไม่แสดงความคิดเห็น,16
807,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_39,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,20,เห็นชอบ,124
808,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_39,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,20,ไม่เห็นชอบ,114
809,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_39,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,20,ไม่แสดงความคิดเห็น,112
810,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_41,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,21,เห็นชอบ,177
811,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_41,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,21,ไม่เห็นชอบ,86
812,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_41,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,21,ไม่แสดงความคิดเห็น,39
813,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลหนองตาด_43,อำเภอเมืองบุรีรัมย์,ตำบลหนองตาด,22,เห็นชอบ,124
